1.692e-05,1.962030824978043
1.693e-05,1.962030824978043
1.694e-05,1.9613681231179956
1.695e-05,1.9587173156778062
1.696e-05,1.9567292100976643
1.697e-05,1.9563978591676405
1.698e-05,1.95904866660783
1.699e-05,1.9597113684678773
1.7e-05,1.9607054212579482
1.701e-05,1.9600427193979009
1.702e-05,1.9583859647477826
1.703e-05,1.9603740703279247
1.704e-05,1.9593800175378535
1.705e-05,1.9583859647477826
1.706e-05,1.9587173156778062
1.707e-05,1.9577232628877352
1.708e-05,1.9593800175378535
1.709e-05,1.9570605610276879
1.71e-05,1.9587173156778062
1.711e-05,1.9583859647477826
1.712e-05,1.9613681231179956
1.713e-05,1.9623621759080665
1.714e-05,1.9603740703279247
1.715e-05,1.9600427193979009
1.716e-05,1.958054613817759
1.717e-05,1.9577232628877352
1.718e-05,1.9577232628877352
1.719e-05,1.9597113684678773
1.72e-05,1.9626935268380903
1.721e-05,1.9607054212579482
1.722e-05,1.9626935268380903
1.723e-05,1.9626935268380903
1.724e-05,1.9633562286981376
1.725e-05,1.964018930558185
1.726e-05,1.9653443342782795
1.727e-05,1.9633562286981376
1.728e-05,1.9626935268380903
1.729e-05,1.9646816324182321
1.73e-05,1.9643502814882086
1.731e-05,1.9636875796281612
1.732e-05,1.9623621759080665
1.733e-05,1.964018930558185
1.734e-05,1.9630248777681139
1.735e-05,1.9623621759080665
1.736e-05,1.9633562286981376
1.737e-05,1.962030824978043
1.738e-05,1.9616994740480191
1.739e-05,1.9616994740480191
1.74e-05,1.9626935268380903
1.741e-05,1.9613681231179956
1.742e-05,1.962030824978043
1.743e-05,1.9616994740480191
1.744e-05,1.961036772187972
1.745e-05,1.962030824978043
1.746e-05,1.9613681231179956
1.747e-05,1.9597113684678773
1.748e-05,1.9607054212579482
1.749e-05,1.9616994740480191
1.75e-05,1.962030824978043
1.751e-05,1.9607054212579482
1.752e-05,1.9613681231179956
1.753e-05,1.9613681231179956
1.754e-05,1.9616994740480191
1.755e-05,1.961036772187972
1.756e-05,1.9613681231179956
1.757e-05,1.961036772187972
1.758e-05,1.962030824978043
1.759e-05,1.9603740703279247
1.76e-05,1.9603740703279247
1.761e-05,1.9600427193979009
1.762e-05,1.9587173156778062
1.763e-05,1.95904866660783
1.764e-05,1.9587173156778062
1.765e-05,1.961036772187972
1.766e-05,1.9603740703279247
1.767e-05,1.9593800175378535
1.768e-05,1.9600427193979009
1.769e-05,1.9607054212579482
1.77e-05,1.9613681231179956
1.771e-05,1.9613681231179956
1.772e-05,1.9623621759080665
1.773e-05,1.9643502814882086
1.774e-05,1.964018930558185
1.775e-05,1.965012983348256
1.776e-05,1.9653443342782795
1.777e-05,1.9633562286981376
1.778e-05,1.9636875796281612
1.779e-05,1.9636875796281612
1.78e-05,1.9660070361383268
1.781e-05,1.967995141718469
1.782e-05,1.965012983348256
1.783e-05,1.9643502814882086
1.784e-05,1.965012983348256
1.785e-05,1.9653443342782795
1.786e-05,1.9646816324182321
1.787e-05,1.9613681231179956
1.788e-05,1.9603740703279247
1.789e-05,1.9613681231179956
1.79e-05,1.9597113684678773
1.791e-05,1.9603740703279247
1.792e-05,1.9597113684678773
1.793e-05,1.9613681231179956
1.794e-05,1.9623621759080665
1.795e-05,1.961036772187972
1.796e-05,1.962030824978043
1.797e-05,1.9613681231179956
1.798e-05,1.9603740703279247
1.799e-05,1.9630248777681139
1.8e-05,1.9607054212579482
1.801e-05,1.962030824978043
1.802e-05,1.9603740703279247
1.803e-05,1.962030824978043
1.804e-05,1.961036772187972
1.805e-05,1.9603740703279247
1.806e-05,1.9600427193979009
1.807e-05,1.958054613817759
1.808e-05,1.9600427193979009
1.809e-05,1.9577232628877352
1.81e-05,1.9577232628877352
1.811e-05,1.9563978591676405
1.812e-05,1.9554038063775696
1.813e-05,1.955072455447546
1.814e-05,1.9573919119577117
1.815e-05,1.9583859647477826
1.816e-05,1.9600427193979009
1.817e-05,1.9593800175378535
1.818e-05,1.962030824978043
1.819e-05,1.9613681231179956
1.82e-05,1.9633562286981376
1.821e-05,1.9636875796281612
1.822e-05,1.9630248777681139
1.823e-05,1.962030824978043
1.824e-05,1.9630248777681139
1.825e-05,1.9630248777681139
1.826e-05,1.9636875796281612
1.827e-05,1.962030824978043
1.828e-05,1.9613681231179956
1.829e-05,1.9613681231179956
1.83e-05,1.962030824978043
1.831e-05,1.9593800175378535
1.832e-05,1.9600427193979009
1.833e-05,1.9593800175378535
1.834e-05,1.9593800175378535
1.835e-05,1.9587173156778062
1.836e-05,1.9603740703279247
1.837e-05,1.9600427193979009
1.838e-05,1.9597113684678773
1.839e-05,1.9587173156778062
1.84e-05,1.961036772187972
1.841e-05,1.9607054212579482
1.842e-05,1.9597113684678773
1.843e-05,1.9600427193979009
1.844e-05,1.9603740703279247
1.845e-05,1.961036772187972
1.846e-05,1.9607054212579482
1.847e-05,1.9633562286981376
1.848e-05,1.9626935268380903
1.849e-05,1.9603740703279247
1.85e-05,1.9633562286981376
1.851e-05,1.9636875796281612
1.852e-05,1.9623621759080665
1.853e-05,1.9623621759080665
1.854e-05,1.962030824978043
1.855e-05,1.9607054212579482
1.856e-05,1.9607054212579482
1.857e-05,1.961036772187972
1.858e-05,1.962030824978043
1.859e-05,1.9616994740480191
1.86e-05,1.961036772187972
1.861e-05,1.9607054212579482
1.862e-05,1.9597113684678773
1.863e-05,1.9616994740480191
1.864e-05,1.9616994740480191
1.865e-05,1.9626935268380903
1.866e-05,1.9616994740480191
1.867e-05,1.962030824978043
1.868e-05,1.962030824978043
1.869e-05,1.962030824978043
1.87e-05,1.9613681231179956
1.871e-05,1.9630248777681139
1.872e-05,1.964018930558185
1.873e-05,1.964018930558185
1.874e-05,1.9633562286981376
1.875e-05,1.964018930558185
1.876e-05,1.9633562286981376
1.877e-05,1.9616994740480191
1.878e-05,1.9636875796281612
1.879e-05,1.9623621759080665
1.88e-05,1.9616994740480191
1.881e-05,1.9626935268380903
1.882e-05,1.9613681231179956
1.883e-05,1.9643502814882086
1.884e-05,1.9630248777681139
1.885e-05,1.9613681231179956
1.886e-05,1.9613681231179956
1.887e-05,1.9613681231179956
1.888e-05,1.9613681231179956
1.889e-05,1.961036772187972
1.89e-05,1.9607054212579482
1.891e-05,1.9630248777681139
1.892e-05,1.961036772187972
1.893e-05,1.9607054212579482
1.894e-05,1.9626935268380903
1.895e-05,1.9626935268380903
1.896e-05,1.9636875796281612
1.897e-05,1.962030824978043
1.898e-05,1.9613681231179956
1.899e-05,1.9630248777681139
1.9e-05,1.9626935268380903
1.901e-05,1.9626935268380903
1.902e-05,1.962030824978043
1.903e-05,1.9630248777681139
1.904e-05,1.9626935268380903
1.905e-05,1.9626935268380903
1.906e-05,1.9630248777681139
1.907e-05,1.9630248777681139
1.908e-05,1.964018930558185
1.909e-05,1.9616994740480191
1.91e-05,1.9630248777681139
1.911e-05,1.9623621759080665
1.912e-05,1.961036772187972
1.913e-05,1.964018930558185
1.914e-05,1.9636875796281612
1.915e-05,1.9646816324182321
1.916e-05,1.9630248777681139
1.917e-05,1.9633562286981376
1.918e-05,1.964018930558185
1.919e-05,1.9653443342782795
1.92e-05,1.9646816324182321
1.921e-05,1.9646816324182321
1.922e-05,1.9630248777681139
1.923e-05,1.964018930558185
1.924e-05,1.965012983348256
1.925e-05,1.964018930558185
1.926e-05,1.9653443342782795
1.927e-05,1.9653443342782795
1.928e-05,1.965012983348256
1.929e-05,1.9653443342782795
1.93e-05,1.9653443342782795
1.931e-05,1.9656756852083033
1.932e-05,1.9660070361383268
1.933e-05,1.9636875796281612
1.934e-05,1.9646816324182321
1.935e-05,1.964018930558185
1.936e-05,1.964018930558185
1.937e-05,1.962030824978043
1.938e-05,1.9623621759080665
1.939e-05,1.961036772187972
1.94e-05,1.9567292100976643
1.941e-05,1.9583859647477826
1.942e-05,1.9567292100976643
1.943e-05,1.95904866660783
1.944e-05,1.962030824978043
1.945e-05,1.9633562286981376
1.946e-05,1.962030824978043
1.947e-05,1.9630248777681139
1.948e-05,1.9636875796281612
1.949e-05,1.9623621759080665
1.95e-05,1.9626935268380903
1.951e-05,1.9636875796281612
1.952e-05,1.9630248777681139
1.953e-05,1.9666697379983742
1.954e-05,1.965012983348256
1.955e-05,1.965012983348256
1.956e-05,1.9643502814882086
1.957e-05,1.9630248777681139
1.958e-05,1.962030824978043
1.959e-05,1.9626935268380903
1.96e-05,1.9597113684678773
1.961e-05,1.9600427193979009
1.962e-05,1.9607054212579482
1.963e-05,1.9616994740480191
1.964e-05,1.9603740703279247
1.965e-05,1.9600427193979009
1.966e-05,1.9600427193979009
1.967e-05,1.9603740703279247
1.968e-05,1.9613681231179956
1.969e-05,1.9600427193979009
1.97e-05,1.9603740703279247
1.971e-05,1.9600427193979009
1.972e-05,1.961036772187972
1.973e-05,1.9603740703279247
1.974e-05,1.9613681231179956
1.975e-05,1.961036772187972
1.976e-05,1.9613681231179956
1.977e-05,1.9626935268380903
1.978e-05,1.965012983348256
1.979e-05,1.9683264926484925
1.98e-05,1.9660070361383268
1.981e-05,1.9636875796281612
1.982e-05,1.961036772187972
1.983e-05,1.9600427193979009
1.984e-05,1.9587173156778062
1.985e-05,1.9593800175378535
1.986e-05,1.961036772187972
1.987e-05,1.9583859647477826
1.988e-05,1.9534157007974275
1.989e-05,1.954078402657475
1.99e-05,1.955072455447546
1.991e-05,1.9577232628877352
1.992e-05,1.9607054212579482
1.993e-05,1.9633562286981376
1.994e-05,1.9646816324182321
1.995e-05,1.9643502814882086
1.996e-05,1.9636875796281612
1.997e-05,1.9630248777681139
1.998e-05,1.9646816324182321
1.999e-05,1.965012983348256
2e-05,1.9643502814882086
2.001e-05,1.9643502814882086
2.002e-05,1.9626935268380903
2.003e-05,1.9630248777681139
2.004e-05,1.9630248777681139
2.005e-05,1.9613681231179956
2.006e-05,1.9623621759080665
2.007e-05,1.9603740703279247
2.008e-05,1.9603740703279247
2.009e-05,1.9603740703279247
2.01e-05,1.961036772187972
2.011e-05,1.9607054212579482
2.012e-05,1.9583859647477826
2.013e-05,1.961036772187972
2.014e-05,1.9607054212579482
2.015e-05,1.9613681231179956
2.016e-05,1.964018930558185
2.017e-05,1.9636875796281612
2.018e-05,1.9613681231179956
2.019e-05,1.9626935268380903
2.02e-05,1.964018930558185
2.021e-05,1.9616994740480191
2.022e-05,1.9616994740480191
2.023e-05,1.9626935268380903
2.024e-05,1.9630248777681139
2.025e-05,1.9636875796281612
2.026e-05,1.964018930558185
2.027e-05,1.964018930558185
2.028e-05,1.9630248777681139
2.029e-05,1.964018930558185
2.03e-05,1.964018930558185
2.031e-05,1.9643502814882086
2.032e-05,1.965012983348256
2.033e-05,1.9623621759080665
2.034e-05,1.962030824978043
2.035e-05,1.95904866660783
2.036e-05,1.9613681231179956
2.037e-05,1.9603740703279247
2.038e-05,1.9603740703279247
2.039e-05,1.95904866660783
2.04e-05,1.9607054212579482
2.041e-05,1.9567292100976643
2.042e-05,1.9570605610276879
2.043e-05,1.9577232628877352
2.044e-05,1.958054613817759
2.045e-05,1.9583859647477826
2.046e-05,1.9593800175378535
2.047e-05,1.962030824978043
2.048e-05,1.962030824978043
2.049e-05,1.9623621759080665
2.05e-05,1.9623621759080665
2.051e-05,1.9656756852083033
2.052e-05,1.965012983348256
2.053e-05,1.9660070361383268
2.054e-05,1.9673324398584215
2.055e-05,1.967001088928398
2.056e-05,1.967001088928398
2.057e-05,1.9656756852083033
2.058e-05,1.9653443342782795
2.059e-05,1.965012983348256
2.06e-05,1.964018930558185
2.061e-05,1.9636875796281612
2.062e-05,1.961036772187972
2.063e-05,1.9587173156778062
2.064e-05,1.9583859647477826
2.065e-05,1.958054613817759
2.066e-05,1.9597113684678773
2.067e-05,1.9567292100976643
2.068e-05,1.9557351573075932
2.069e-05,1.9570605610276879
2.07e-05,1.961036772187972
2.071e-05,1.9613681231179956
2.072e-05,1.9626935268380903
2.073e-05,1.9643502814882086
2.074e-05,1.9660070361383268
2.075e-05,1.9666697379983742
2.076e-05,1.9709773000886819
2.077e-05,1.9696518963685872
2.078e-05,1.9723027038087766
2.079e-05,1.9703145982286345
2.08e-05,1.9706459491586583
2.081e-05,1.9709773000886819
2.082e-05,1.9696518963685872
2.083e-05,1.9683264926484925
2.084e-05,1.9689891945085398
2.085e-05,1.967001088928398
2.086e-05,1.9653443342782795
2.087e-05,1.9616994740480191
2.088e-05,1.95904866660783
2.089e-05,1.95904866660783
2.09e-05,1.9607054212579482
2.091e-05,1.9603740703279247
2.092e-05,1.9603740703279247
2.093e-05,1.961036772187972
2.094e-05,1.9607054212579482
2.095e-05,1.9630248777681139
2.096e-05,1.965012983348256
2.097e-05,1.9660070361383268
2.098e-05,1.9666697379983742
2.099e-05,1.9663383870683506
2.1e-05,1.9693205454385636
2.101e-05,1.9693205454385636
2.102e-05,1.9713086510187054
2.103e-05,1.969983247298611
2.104e-05,1.9696518963685872
2.105e-05,1.9703145982286345
2.106e-05,1.9686578435785163
2.107e-05,1.9666697379983742
2.108e-05,1.9646816324182321
2.109e-05,1.964018930558185
2.11e-05,1.9626935268380903
2.111e-05,1.962030824978043
2.112e-05,1.9597113684678773
2.113e-05,1.9600427193979009
2.114e-05,1.9587173156778062
2.115e-05,1.9567292100976643
2.116e-05,1.9577232628877352
2.117e-05,1.9573919119577117
2.118e-05,1.958054613817759
2.119e-05,1.9583859647477826
2.12e-05,1.9593800175378535
2.121e-05,1.9600427193979009
2.122e-05,1.9613681231179956
2.123e-05,1.9613681231179956
2.124e-05,1.9633562286981376
2.125e-05,1.9633562286981376
2.126e-05,1.9643502814882086
2.127e-05,1.9633562286981376
2.128e-05,1.9636875796281612
2.129e-05,1.9643502814882086
2.13e-05,1.961036772187972
2.131e-05,1.961036772187972
2.132e-05,1.9616994740480191
2.133e-05,1.9623621759080665
2.134e-05,1.9600427193979009
2.135e-05,1.9593800175378535
2.136e-05,1.95904866660783
2.137e-05,1.9587173156778062
2.138e-05,1.9593800175378535
2.139e-05,1.9600427193979009
2.14e-05,1.9593800175378535
2.141e-05,1.9603740703279247
2.142e-05,1.9607054212579482
2.143e-05,1.9603740703279247
2.144e-05,1.95904866660783
2.145e-05,1.9593800175378535
2.146e-05,1.9623621759080665
2.147e-05,1.9603740703279247
2.148e-05,1.962030824978043
2.149e-05,1.9626935268380903
2.15e-05,1.9623621759080665
2.151e-05,1.9626935268380903
2.152e-05,1.9636875796281612
2.153e-05,1.9633562286981376
2.154e-05,1.9653443342782795
2.155e-05,1.9646816324182321
2.156e-05,1.9646816324182321
2.157e-05,1.9660070361383268
2.158e-05,1.9643502814882086
2.159e-05,1.965012983348256
2.16e-05,1.964018930558185
2.161e-05,1.965012983348256
2.162e-05,1.964018930558185
2.163e-05,1.9643502814882086
2.164e-05,1.962030824978043
2.165e-05,1.9636875796281612
2.166e-05,1.9643502814882086
2.167e-05,1.9616994740480191
2.168e-05,1.9633562286981376
2.169e-05,1.9646816324182321
2.17e-05,1.9636875796281612
2.171e-05,1.965012983348256
2.172e-05,1.9636875796281612
2.173e-05,1.9630248777681139
2.174e-05,1.9626935268380903
2.175e-05,1.9623621759080665
2.176e-05,1.9643502814882086
2.177e-05,1.9630248777681139
2.178e-05,1.965012983348256
2.179e-05,1.9666697379983742
2.18e-05,1.9673324398584215
2.181e-05,1.9663383870683506
2.182e-05,1.9676637907884453
2.183e-05,1.967001088928398
2.184e-05,1.9673324398584215
2.185e-05,1.9660070361383268
2.186e-05,1.965012983348256
2.187e-05,1.9636875796281612
2.188e-05,1.9636875796281612
2.189e-05,1.9613681231179956
2.19e-05,1.9603740703279247
2.191e-05,1.9597113684678773
2.192e-05,1.958054613817759
2.193e-05,1.9600427193979009
2.194e-05,1.9577232628877352
2.195e-05,1.958054613817759
2.196e-05,1.9577232628877352
2.197e-05,1.9570605610276879
2.198e-05,1.9577232628877352
2.199e-05,1.958054613817759
2.2e-05,1.9597113684678773
2.201e-05,1.9603740703279247
2.202e-05,1.961036772187972
2.203e-05,1.9603740703279247
2.204e-05,1.9623621759080665
2.205e-05,1.9603740703279247
2.206e-05,1.9626935268380903
2.207e-05,1.9603740703279247
2.208e-05,1.962030824978043
2.209e-05,1.9603740703279247
2.21e-05,1.9597113684678773
2.211e-05,1.9587173156778062
2.212e-05,1.9583859647477826
2.213e-05,1.954078402657475
2.214e-05,1.9544097535874987
2.215e-05,1.9567292100976643
2.216e-05,1.955072455447546
2.217e-05,1.9554038063775696
2.218e-05,1.9554038063775696
2.219e-05,1.9557351573075932
2.22e-05,1.958054613817759
2.221e-05,1.9600427193979009
2.222e-05,1.9616994740480191
2.223e-05,1.9616994740480191
2.224e-05,1.9630248777681139
2.225e-05,1.9636875796281612
2.226e-05,1.9683264926484925
2.227e-05,1.9656756852083033
2.228e-05,1.9656756852083033
2.229e-05,1.9673324398584215
2.23e-05,1.9683264926484925
2.231e-05,1.9646816324182321
2.232e-05,1.9633562286981376
2.233e-05,1.9623621759080665
2.234e-05,1.9603740703279247
2.235e-05,1.9626935268380903
2.236e-05,1.9636875796281612
2.237e-05,1.9653443342782795
2.238e-05,1.9646816324182321
2.239e-05,1.9656756852083033
2.24e-05,1.965012983348256
2.241e-05,1.964018930558185
2.242e-05,1.967001088928398
2.243e-05,1.9673324398584215
2.244e-05,1.9723027038087766
2.245e-05,1.972965405668824
2.246e-05,1.972965405668824
2.247e-05,1.9739594584588949
2.248e-05,1.972965405668824
2.249e-05,1.9709773000886819
2.25e-05,1.9703145982286345
2.251e-05,1.9713086510187054
2.252e-05,1.967001088928398
2.253e-05,1.9683264926484925
2.254e-05,1.9673324398584215
2.255e-05,1.9666697379983742
2.256e-05,1.9653443342782795
2.257e-05,1.9666697379983742
2.258e-05,1.9643502814882086
2.259e-05,1.9646816324182321
2.26e-05,1.9636875796281612
2.261e-05,1.9643502814882086
2.262e-05,1.9616994740480191
2.263e-05,1.9626935268380903
2.264e-05,1.9630248777681139
2.265e-05,1.9630248777681139
2.266e-05,1.9656756852083033
2.267e-05,1.9633562286981376
2.268e-05,1.9663383870683506
2.269e-05,1.9663383870683506
2.27e-05,1.9706459491586583
2.271e-05,1.969983247298611
2.272e-05,1.9673324398584215
2.273e-05,1.9663383870683506
2.274e-05,1.9633562286981376
2.275e-05,1.9626935268380903
2.276e-05,1.964018930558185
2.277e-05,1.9607054212579482
2.278e-05,1.9600427193979009
2.279e-05,1.9583859647477826
2.28e-05,1.9554038063775696
2.281e-05,1.9534157007974275
2.282e-05,1.9557351573075932
2.283e-05,1.9577232628877352
2.284e-05,1.9573919119577117
2.285e-05,1.9593800175378535
2.286e-05,1.9600427193979009
2.287e-05,1.9573919119577117
2.288e-05,1.9587173156778062
2.289e-05,1.956066508237617
2.29e-05,1.958054613817759
2.291e-05,1.9587173156778062
2.292e-05,1.9573919119577117
2.293e-05,1.958054613817759
2.294e-05,1.9577232628877352
2.295e-05,1.9593800175378535
2.296e-05,1.962030824978043
2.297e-05,1.9600427193979009
2.298e-05,1.961036772187972
2.299e-05,1.95904866660783
2.3e-05,1.9607054212579482
2.301e-05,1.9593800175378535
2.302e-05,1.9583859647477826
2.303e-05,1.9603740703279247
2.304e-05,1.95904866660783
2.305e-05,1.9597113684678773
2.306e-05,1.9583859647477826
2.307e-05,1.9607054212579482
2.308e-05,1.9597113684678773
2.309e-05,1.9597113684678773
2.31e-05,1.9587173156778062
2.311e-05,1.9607054212579482
2.312e-05,1.9597113684678773
2.313e-05,1.9603740703279247
2.314e-05,1.9613681231179956
2.315e-05,1.9593800175378535
2.316e-05,1.9600427193979009
2.317e-05,1.9613681231179956
2.318e-05,1.961036772187972
2.319e-05,1.9623621759080665
2.32e-05,1.9633562286981376
2.321e-05,1.9626935268380903
2.322e-05,1.9630248777681139
2.323e-05,1.9646816324182321
2.324e-05,1.964018930558185
2.325e-05,1.9653443342782795
2.326e-05,1.9646816324182321
2.327e-05,1.964018930558185
2.328e-05,1.9626935268380903
2.329e-05,1.9646816324182321
2.33e-05,1.9643502814882086
2.331e-05,1.964018930558185
2.332e-05,1.9653443342782795
2.333e-05,1.9653443342782795
2.334e-05,1.964018930558185
2.335e-05,1.9633562286981376
2.336e-05,1.9646816324182321
2.337e-05,1.9630248777681139
2.338e-05,1.9623621759080665
2.339e-05,1.9630248777681139
2.34e-05,1.9633562286981376
2.341e-05,1.9663383870683506
2.342e-05,1.9630248777681139
2.343e-05,1.9597113684678773
2.344e-05,1.9633562286981376
2.345e-05,1.9636875796281612
2.346e-05,1.9623621759080665
2.347e-05,1.9593800175378535
2.348e-05,1.962030824978043
2.349e-05,1.9666697379983742
2.35e-05,1.9643502814882086
2.351e-05,1.9636875796281612
2.352e-05,1.9603740703279247
2.353e-05,1.9593800175378535
2.354e-05,1.962030824978043
2.355e-05,1.9623621759080665
2.356e-05,1.9616994740480191
2.357e-05,1.9623621759080665
2.358e-05,1.9630248777681139
2.359e-05,1.95904866660783
2.36e-05,1.9583859647477826
2.361e-05,1.9577232628877352
2.362e-05,1.9573919119577117
2.363e-05,1.956066508237617
2.364e-05,1.9600427193979009
2.365e-05,1.9583859647477826
2.366e-05,1.9603740703279247
2.367e-05,1.958054613817759
2.368e-05,1.9587173156778062
2.369e-05,1.9583859647477826
2.37e-05,1.961036772187972
2.371e-05,1.95904866660783
2.372e-05,1.9597113684678773
2.373e-05,1.9577232628877352
2.374e-05,1.9593800175378535
2.375e-05,1.958054613817759
2.376e-05,1.9583859647477826
2.377e-05,1.958054613817759
2.378e-05,1.9583859647477826
2.379e-05,1.9583859647477826
2.38e-05,1.95904866660783
2.381e-05,1.9613681231179956
2.382e-05,1.9603740703279247
2.383e-05,1.9597113684678773
2.384e-05,1.9603740703279247
2.385e-05,1.9600427193979009
2.386e-05,1.9616994740480191
2.387e-05,1.9613681231179956
2.388e-05,1.9603740703279247
2.389e-05,1.9577232628877352
2.39e-05,1.9597113684678773
2.391e-05,1.9597113684678773
2.392e-05,1.9607054212579482
2.393e-05,1.9603740703279247
2.394e-05,1.961036772187972
2.395e-05,1.961036772187972
2.396e-05,1.9626935268380903
2.397e-05,1.962030824978043
2.398e-05,1.9630248777681139
2.399e-05,1.9633562286981376
2.4e-05,1.964018930558185
2.401e-05,1.964018930558185
2.402e-05,1.9633562286981376
2.403e-05,1.9613681231179956
2.404e-05,1.9616994740480191
2.405e-05,1.9636875796281612
2.406e-05,1.9633562286981376
2.407e-05,1.9633562286981376
2.408e-05,1.9616994740480191
2.409e-05,1.9626935268380903
2.41e-05,1.9633562286981376
2.411e-05,1.9633562286981376
2.412e-05,1.9633562286981376
2.413e-05,1.9633562286981376
2.414e-05,1.964018930558185
2.415e-05,1.9656756852083033
2.416e-05,1.9646816324182321
2.417e-05,1.9643502814882086
2.418e-05,1.964018930558185
2.419e-05,1.9643502814882086
2.42e-05,1.9636875796281612
2.421e-05,1.965012983348256
2.422e-05,1.9630248777681139
2.423e-05,1.9626935268380903
2.424e-05,1.9630248777681139
2.425e-05,1.9630248777681139
2.426e-05,1.9630248777681139
2.427e-05,1.962030824978043
2.428e-05,1.9633562286981376
2.429e-05,1.9626935268380903
2.43e-05,1.9626935268380903
2.431e-05,1.9607054212579482
2.432e-05,1.962030824978043
2.433e-05,1.961036772187972
2.434e-05,1.9603740703279247
2.435e-05,1.9603740703279247
2.436e-05,1.9613681231179956
2.437e-05,1.9607054212579482
2.438e-05,1.95904866660783
2.439e-05,1.95904866660783
2.44e-05,1.95904866660783
2.441e-05,1.9597113684678773
2.442e-05,1.9593800175378535
2.443e-05,1.95904866660783
2.444e-05,1.9593800175378535
2.445e-05,1.9583859647477826
2.446e-05,1.95904866660783
2.447e-05,1.95904866660783
2.448e-05,1.9573919119577117
2.449e-05,1.956066508237617
2.45e-05,1.9547411045175223
2.451e-05,1.9567292100976643
2.452e-05,1.9547411045175223
2.453e-05,1.9537470517274513
2.454e-05,1.9547411045175223
2.455e-05,1.9554038063775696
2.456e-05,1.956066508237617
2.457e-05,1.9573919119577117
2.458e-05,1.9563978591676405
2.459e-05,1.958054613817759
2.46e-05,1.9567292100976643
2.461e-05,1.9587173156778062
2.462e-05,1.9567292100976643
2.463e-05,1.9567292100976643
2.464e-05,1.9563978591676405
2.465e-05,1.956066508237617
2.466e-05,1.9573919119577117
2.467e-05,1.9577232628877352
2.468e-05,1.9600427193979009
2.469e-05,1.9577232628877352
2.47e-05,1.9583859647477826
2.471e-05,1.9600427193979009
2.472e-05,1.95904866660783
2.473e-05,1.9587173156778062
2.474e-05,1.95904866660783
2.475e-05,1.9603740703279247
2.476e-05,1.962030824978043
2.477e-05,1.9613681231179956
2.478e-05,1.9600427193979009
2.479e-05,1.9626935268380903
2.48e-05,1.9613681231179956
2.481e-05,1.9636875796281612
2.482e-05,1.9626935268380903
2.483e-05,1.962030824978043
2.484e-05,1.9626935268380903
2.485e-05,1.9630248777681139
2.486e-05,1.9623621759080665
2.487e-05,1.9636875796281612
2.488e-05,1.9623621759080665
2.489e-05,1.962030824978043
2.49e-05,1.9626935268380903
2.491e-05,1.962030824978043
2.492e-05,1.9626935268380903
2.493e-05,1.962030824978043
2.494e-05,1.9616994740480191
2.495e-05,1.9623621759080665
2.496e-05,1.9643502814882086
2.497e-05,1.9636875796281612
2.498e-05,1.962030824978043
2.499e-05,1.9616994740480191
2.5e-05,1.9623621759080665
2.501e-05,1.9636875796281612
2.502e-05,1.9623621759080665
2.503e-05,1.9630248777681139
2.504e-05,1.961036772187972
2.505e-05,1.9616994740480191
2.506e-05,1.9623621759080665
2.507e-05,1.961036772187972
2.508e-05,1.9607054212579482
2.509e-05,1.9603740703279247
2.51e-05,1.9613681231179956
2.511e-05,1.9626935268380903
2.512e-05,1.9607054212579482
2.513e-05,1.9616994740480191
2.514e-05,1.9616994740480191
2.515e-05,1.9607054212579482
2.516e-05,1.9607054212579482
2.517e-05,1.961036772187972
2.518e-05,1.9616994740480191
2.519e-05,1.9613681231179956
2.52e-05,1.9603740703279247
2.521e-05,1.961036772187972
2.522e-05,1.961036772187972
2.523e-05,1.9616994740480191
2.524e-05,1.9593800175378535
2.525e-05,1.9583859647477826
2.526e-05,1.9600427193979009
2.527e-05,1.9573919119577117
2.528e-05,1.9583859647477826
2.529e-05,1.9577232628877352
2.53e-05,1.9593800175378535
2.531e-05,1.9583859647477826
2.532e-05,1.9593800175378535
2.533e-05,1.95904866660783
2.534e-05,1.9600427193979009
2.535e-05,1.9593800175378535
2.536e-05,1.9593800175378535
2.537e-05,1.9593800175378535
2.538e-05,1.958054613817759
2.539e-05,1.9577232628877352
2.54e-05,1.9573919119577117
2.541e-05,1.9567292100976643
2.542e-05,1.9593800175378535
2.543e-05,1.9577232628877352
2.544e-05,1.9597113684678773
2.545e-05,1.9577232628877352
2.546e-05,1.9613681231179956
2.547e-05,1.9616994740480191
2.548e-05,1.9593800175378535
2.549e-05,1.9603740703279247
2.55e-05,1.9593800175378535
2.551e-05,1.9600427193979009
2.552e-05,1.9607054212579482
2.553e-05,1.9613681231179956
2.554e-05,1.9613681231179956
2.555e-05,1.9616994740480191
2.556e-05,1.9613681231179956
2.557e-05,1.9626935268380903
2.558e-05,1.9613681231179956
2.559e-05,1.9616994740480191
2.56e-05,1.9623621759080665
2.561e-05,1.9613681231179956
2.562e-05,1.961036772187972
2.563e-05,1.961036772187972
2.564e-05,1.962030824978043
2.565e-05,1.9613681231179956
2.566e-05,1.962030824978043
2.567e-05,1.9603740703279247
2.568e-05,1.9616994740480191
2.569e-05,1.9626935268380903
2.57e-05,1.961036772187972
2.571e-05,1.9626935268380903
2.572e-05,1.9613681231179956
2.573e-05,1.9630248777681139
2.574e-05,1.9626935268380903
2.575e-05,1.9623621759080665
2.576e-05,1.961036772187972
2.577e-05,1.9623621759080665
2.578e-05,1.9626935268380903
